Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017
48201450600,14000US48201450600,"Census Tract 4506, Harris County, Texas","Census Tract 4506, Harris County, Texas",tx,140,0,ACSSF,7067,,,,,48,201,,,,450600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380,6104.028,0.717558923,4380,317,406,254,183,221,614,516,657,579,410,144,79,4380,3491,424,14,389,0,36,26,2999,256,2743,2514,1961,773,254,110,1752,102,10,29,23,77,53,30,39,28,71,130,167,253,69,243,428
48201450700,14000US48201450700,"Census Tract 4507, Harris County, Texas","Census Tract 4507, Harris County, Texas",tx,140,0,ACSSF,7068,,,,,48,201,,,,450700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6860,4057.344,1.690761502,6860,518,620,690,395,92,380,827,1217,907,463,543,208,6860,6264,0,0,329,0,14,253,4545,129,4416,4121,3662,1624,453,117,2357,13,17,31,36,46,7,65,0,14,173,100,46,171,260,330,1048
48201450801,14000US48201450801,"Census Tract 4508.01, Harris County, Texas","Census Tract 4508.01, Harris County, Texas",tx,140,0,ACSSF,7069,,,,,48,201,,,,450801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812,5195.505,0.348763006,1812,127,156,0,21,177,572,232,161,121,153,67,25,1812,1454,259,0,70,0,16,13,1331,112,1219,1024,668,224,89,48,1079,72,41,38,51,41,76,64,71,60,129,97,76,58,45,85,75
48201450802,14000US48201450802,"Census Tract 4508.02, Harris County, Texas","Census Tract 4508.02, Harris County, Texas",tx,140,0,ACSSF,7070,,,,,48,201,,,,450802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8595,12965.89,0.662893033,8595,1110,556,855,471,940,1667,859,936,697,257,121,126,8595,5650,2006,0,444,0,337,158,4663,765,3898,3089,2041,568,102,88,2940,177,60,164,214,212,177,205,123,41,290,216,454,112,125,154,216
48201450900,14000US48201450900,"Census Tract 4509, Harris County, Texas","Census Tract 4509, Harris County, Texas",tx,140,0,ACSSF,7071,,,,,48,201,,,,450900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2825,4510.733,0.626283983,2825,205,113,154,131,297,444,425,408,290,169,180,9,2825,2182,359,0,246,0,27,11,1925,69,1856,1699,1078,402,132,46,1180,72,18,54,17,27,73,16,43,16,69,89,221,110,80,156,119
48201451001,14000US48201451001,"Census Tract 4510.01, Harris County, Texas","Census Tract 4510.01, Harris County, Texas",tx,140,0,ACSSF,7072,,,,,48,201,,,,451001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5496,10796.86,0.509036721,5496,267,333,285,268,565,949,942,743,531,357,193,63,5496,2524,2368,0,290,0,260,54,3778,610,3168,2495,1170,511,42,42,2522,298,228,208,318,109,274,74,164,0,171,155,126,50,128,87,132
48201451002,14000US48201451002,"Census Tract 4510.02, Harris County, Texas","Census Tract 4510.02, Harris County, Texas",tx,140,0,ACSSF,7073,,,,,48,201,,,,451002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307,22908.71,0.231658602,5307,376,523,69,219,864,1715,577,355,355,148,106,0,5307,2327,2484,0,250,0,163,83,3256,306,2950,2216,1002,365,81,47,2379,146,187,206,104,29,168,148,202,109,222,229,353,157,33,49,37
48201451100,14000US48201451100,"Census Tract 4511, Harris County, Texas","Census Tract 4511, Harris County, Texas",tx,140,0,ACSSF,7074,,,,,48,201,,,,451100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4357,4723.646,0.922380721,4357,287,23,293,168,378,569,638,428,744,621,147,61,4357,2594,799,0,361,0,363,240,3208,194,3014,2680,1826,713,178,38,2158,103,159,248,141,30,0,42,0,81,182,119,356,136,148,83,330
48201451200,14000US48201451200,"Census Tract 4512, Harris County, Texas","Census Tract 4512, Harris County, Texas",tx,140,0,ACSSF,7075,,,,,48,201,,,,451200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2876,4413.21,0.651679853,2876,231,202,114,121,53,276,396,468,407,358,210,40,2876,2744,0,0,58,0,6,68,2155,33,2122,1939,1408,566,186,81,1104,0,16,14,21,24,6,29,40,8,29,82,122,118,171,186,238
48201451300,14000US48201451300,"Census Tract 4513, Harris County, Texas","Census Tract 4513, Harris County, Texas",tx,140,0,ACSSF,7076,,,,,48,201,,,,451300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6944,5833.44,1.190378102,6944,417,301,278,235,464,1315,1014,795,963,742,283,137,6944,4737,960,90,619,0,294,244,5249,237,5012,4573,2827,1179,307,193,2898,119,145,170,153,136,47,95,150,53,66,279,360,162,272,268,423
48201451401,14000US48201451401,"Census Tract 4514.01, Harris County, Texas","Census Tract 4514.01, Harris County, Texas",tx,140,0,ACSSF,7077,,,,,48,201,,,,451401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286,7845.164,0.418856767,3286,246,97,118,77,231,776,417,365,499,249,87,124,3286,2295,335,6,481,0,56,113,2517,131,2386,1844,1352,445,146,50,1699,142,16,24,116,57,154,66,81,62,113,223,191,104,113,115,122
48201451402,14000US48201451402,"Census Tract 4514.02, Harris County, Texas","Census Tract 4514.02, Harris County, Texas",tx,140,0,ACSSF,7078,,,,,48,201,,,,451402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755,9052.021,0.525297028,4755,148,130,325,278,353,1285,977,534,391,251,83,0,4755,2843,1330,47,73,0,136,326,3521,97,3424,2842,1258,247,9,0,2601,144,182,118,165,225,153,107,148,139,311,154,298,341,37,17,62
48201451403,14000US48201451403,"Census Tract 4514.03, Harris County, Texas","Census Tract 4514.03, Harris County, Texas",tx,140,0,ACSSF,7079,,,,,48,201,,,,451403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4798,10595.43,0.452836847,4798,452,237,207,105,436,1532,841,390,417,131,23,27,4798,2684,1155,18,713,34,55,139,3361,66,3295,2600,1845,922,113,18,2442,70,71,112,127,121,161,92,116,129,392,235,216,188,88,92,232
48201451500,14000US48201451500,"Census Tract 4515, Harris County, Texas","Census Tract 4515, Harris County, Texas",tx,140,0,ACSSF,7080,,,,,48,201,,,,451500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4688,6123.104,0.765624783,4688,364,158,73,96,390,1446,570,668,521,358,44,0,4688,2898,434,0,997,0,104,255,3607,41,3566,3223,2586,1067,179,109,2695,135,54,0,129,162,38,113,172,119,233,530,215,185,131,271,208
48201451601,14000US48201451601,"Census Tract 4516.01, Harris County, Texas","Census Tract 4516.01, Harris County, Texas",tx,140,0,ACSSF,7081,,,,,48,201,,,,451601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538,5097.452,1.282601695,6538,627,347,384,199,143,685,846,966,687,396,608,650,6538,4151,511,0,1464,0,126,286,4838,173,4665,4302,3170,1270,395,162,2919,173,85,73,106,115,70,14,207,124,202,167,198,182,195,453,555
48201451602,14000US48201451602,"Census Tract 4516.02, Harris County, Texas","Census Tract 4516.02, Harris County, Texas",tx,140,0,ACSSF,7082,,,,,48,201,,,,451602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8650,5249.832,1.647671727,8650,942,630,416,239,380,1976,1301,1304,803,445,197,17,8650,5051,923,0,2503,0,59,114,6043,277,5766,4897,3555,1735,350,62,3233,203,48,50,112,15,61,96,87,53,378,337,366,369,204,422,432
48201451700,14000US48201451700,"Census Tract 4517, Harris County, Texas","Census Tract 4517, Harris County, Texas",tx,140,0,ACSSF,7083,,,,,48,201,,,,451700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4175,6188.091,0.674683049,4175,324,218,288,185,411,1051,523,254,615,236,70,0,4175,1864,1534,79,517,0,121,60,2749,176,2573,2045,1014,296,39,33,1732,126,26,57,74,128,96,52,65,115,210,202,269,116,58,82,56
48201451800,14000US48201451800,"Census Tract 4518, Harris County, Texas","Census Tract 4518, Harris County, Texas",tx,140,0,ACSSF,7084,,,,,48,201,,,,451800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5766,3153.325,1.828545924,5766,454,345,325,333,577,1066,842,778,582,292,135,37,5766,1998,2098,25,668,14,719,244,3732,546,3186,2510,961,292,121,73,2043,54,79,132,76,63,106,99,169,96,194,348,308,145,44,23,107
48201451901,14000US48201451901,"Census Tract 4519.01, Harris County, Texas","Census Tract 4519.01, Harris County, Texas",tx,140,0,ACSSF,7085,,,,,48,201,,,,451901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7615,9490.742,0.80236086,7615,581,592,516,287,736,1817,933,868,1021,131,121,12,7615,2284,4107,0,755,0,112,357,4903,618,4285,2957,1385,498,65,51,3294,350,173,491,220,130,315,293,100,105,112,307,206,245,45,106,96
48201451902,14000US48201451902,"Census Tract 4519.02, Harris County, Texas","Census Tract 4519.02, Harris County, Texas",tx,140,0,ACSSF,7086,,,,,48,201,,,,451902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528,3155.785,0.801068576,2528,122,127,124,98,164,216,351,481,413,239,160,33,2528,1142,199,4,1110,0,6,67,1893,154,1739,1515,1154,444,185,55,903,32,21,38,11,0,7,16,35,26,43,63,121,110,133,76,171
48201452000,14000US48201452000,"Census Tract 4520, Harris County, Texas","Census Tract 4520, Harris County, Texas",tx,140,0,ACSSF,7087,,,,,48,201,,,,452000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8936,11825.4,0.755661416,8936,926,659,494,114,811,2459,1348,903,734,249,156,83,8936,4879,2707,0,827,0,191,332,5932,758,5174,3903,2544,854,121,82,3671,320,43,234,106,30,312,242,147,284,346,365,412,383,160,186,101
48201452100,14000US48201452100,"Census Tract 4521, Harris County, Texas","Census Tract 4521, Harris County, Texas",tx,140,0,ACSSF,7088,,,,,48,201,,,,452100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9392,5365.453,1.750457917,9392,771,425,422,246,698,2446,1648,931,534,570,405,296,9392,4989,2440,54,1469,0,364,76,6830,391,6439,5277,3844,1287,241,62,4442,424,297,223,181,129,408,239,244,193,150,389,285,404,158,205,513
48201452201,14000US48201452201,"Census Tract 4522.01, Harris County, Texas","Census Tract 4522.01, Harris County, Texas",tx,140,0,ACSSF,7089,,,,,48,201,,,,452201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4960,9426.349,0.526184677,4960,257,261,37,251,627,1569,718,821,274,94,37,14,4960,1961,2358,0,561,56,24,0,3527,392,3135,2408,1089,238,77,43,2803,155,62,277,197,390,287,182,154,238,194,302,205,45,98,17,0
48201452202,14000US48201452202,"Census Tract 4522.02, Harris County, Texas","Census Tract 4522.02, Harris County, Texas",tx,140,0,ACSSF,7090,,,,,48,201,,,,452202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467,4258.841,0.579265618,2467,186,52,128,24,225,803,380,328,280,52,9,0,2467,652,1081,0,508,0,226,0,1852,60,1792,1541,845,371,58,27,1471,128,21,150,70,65,72,49,44,95,170,145,131,203,45,47,36
48201452300,14000US48201452300,"Census Tract 4523, Harris County, Texas","Census Tract 4523, Harris County, Texas",tx,140,0,ACSSF,7091,,,,,48,201,,,,452300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680,3460.526,0.774448762,2680,85,160,230,139,321,445,375,315,369,135,99,7,2680,908,385,0,727,0,594,66,1745,588,1157,681,301,83,21,10,721,63,19,23,62,45,51,41,21,93,81,42,96,20,21,27,16
48201452400,14000US48201452400,"Census Tract 4524, Harris County, Texas","Census Tract 4524, Harris County, Texas",tx,140,0,ACSSF,7092,,,,,48,201,,,,452400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8137,9466.297,0.859575797,8137,474,578,1012,460,579,886,1251,1264,898,547,109,79,8137,3572,936,44,2013,38,1430,104,5034,2001,3033,1853,1009,281,125,92,2524,161,125,70,108,195,275,158,176,166,277,342,123,117,110,108,13
48201452500,14000US48201452500,"Census Tract 4525, Harris County, Texas","Census Tract 4525, Harris County, Texas",tx,140,0,ACSSF,7093,,,,,48,201,,,,452500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8839,7289.252,1.212607163,8839,747,931,699,479,1061,880,1641,856,819,361,320,45,8839,2652,2087,57,2810,20,1205,8,4922,1696,3226,1896,773,156,15,0,2479,316,266,177,194,248,51,234,153,90,100,268,215,144,0,0,23
48201452600,14000US48201452600,"Census Tract 4526, Harris County, Texas","Census Tract 4526, Harris County, Texas",tx,140,0,ACSSF,7094,,,,,48,201,,,,452600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8758,8607.292,1.017509348,8758,1251,703,518,497,1117,1009,1622,1013,554,390,56,28,8758,2010,4090,0,1840,0,685,133,4672,1354,3318,2178,1076,106,0,0,2468,310,236,248,209,142,2,132,51,121,126,356,285,100,80,32,38
48201452700,14000US48201452700,"Census Tract 4527, Harris County, Texas","Census Tract 4527, Harris County, Texas",tx,140,0,ACSSF,7095,,,,,48,201,,,,452700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11742,6589.773,1.781851885,11742,677,751,1065,648,1572,1143,1696,1798,1171,567,510,144,11742,4025,3003,54,3472,0,836,352,7029,1738,5291,3586,1825,559,89,28,3565,288,375,225,107,292,270,284,301,173,142,216,326,247,79,166,74
48201452801,14000US48201452801,"Census Tract 4528.01, Harris County, Texas","Census Tract 4528.01, Harris County, Texas",tx,140,0,ACSSF,7096,,,,,48,201,,,,452801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5531,8946.343,0.618241474,5531,363,375,318,235,742,687,855,582,758,363,142,111,5531,1469,1679,184,1581,0,548,70,3498,890,2608,1871,854,247,59,31,1877,137,203,52,61,100,158,92,158,84,191,252,166,164,40,0,19
48201452802,14000US48201452802,"Census Tract 4528.02, Harris County, Texas","Census Tract 4528.02, Harris County, Texas",tx,140,0,ACSSF,7097,,,,,48,201,,,,452802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6345,12655.16,0.501376454,6345,543,581,409,207,830,1135,941,605,666,318,87,23,6345,2076,1434,27,1495,0,1313,0,3775,1270,2505,1399,551,137,13,0,1828,174,143,114,234,115,108,114,148,56,191,194,90,69,17,52,9
48201452900,14000US48201452900,"Census Tract 4529, Harris County, Texas","Census Tract 4529, Harris County, Texas",tx,140,0,ACSSF,7098,,,,,48,201,,,,452900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4412,8693.1,0.507528992,4412,243,335,446,202,630,252,768,616,537,221,146,16,4412,1642,386,0,1081,0,1279,24,2556,1225,1331,586,189,19,0,0,1162,81,67,131,82,70,41,47,45,130,96,121,155,52,22,22,0
48201453000,14000US48201453000,"Census Tract 4530, Harris County, Texas","Census Tract 4530, Harris County, Texas",tx,140,0,ACSSF,7099,,,,,48,201,,,,453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9134,8636.313,1.057627294,9134,639,580,788,580,1295,1168,1318,1090,1033,227,395,21,9134,4318,1111,0,1308,0,2337,60,5252,2616,2636,1284,277,37,18,0,2142,17,158,154,164,144,53,182,134,160,220,163,221,243,0,129,0
48201453100,14000US48201453100,"Census Tract 4531, Harris County, Texas","Census Tract 4531, Harris County, Texas",tx,140,0,ACSSF,7100,,,,,48,201,,,,453100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364,5101.423,0.855447593,4364,309,273,302,253,516,699,798,547,338,211,118,0,4364,1818,1091,0,412,0,928,115,2711,858,1853,1086,352,47,0,0,1526,116,149,267,97,79,107,123,188,37,128,99,92,21,23,0,0
48201453200,14000US48201453200,"Census Tract 4532, Harris County, Texas","Census Tract 4532, Harris County, Texas",tx,140,0,ACSSF,7101,,,,,48,201,,,,453200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8560,12578.71,0.680514736,8560,1150,676,472,384,791,1609,1509,696,731,324,167,51,8560,3615,1686,0,1062,0,2111,86,5087,2105,2982,1456,289,20,12,12,2661,237,118,189,246,501,191,238,91,208,269,180,99,15,12,67,0
48201453300,14000US48201453300,"Census Tract 4533, Harris County, Texas","Census Tract 4533, Harris County, Texas",tx,140,0,ACSSF,7102,,,,,48,201,,,,453300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780,3513.334,0.791271234,2780,344,221,190,78,231,701,380,323,199,93,20,0,2780,835,1248,0,182,0,470,45,1716,382,1334,819,173,58,4,0,1289,242,18,180,210,105,63,147,8,52,81,106,69,8,0,0,0
48201453401,14000US48201453401,"Census Tract 4534.01, Harris County, Texas","Census Tract 4534.01, Harris County, Texas",tx,140,0,ACSSF,7103,,,,,48,201,,,,453401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194,8677.387,0.368083173,3194,186,226,230,120,283,587,335,378,518,196,95,40,3194,1559,528,0,312,13,720,62,2149,606,1543,883,212,75,0,0,1049,88,20,49,78,56,111,85,71,42,49,196,85,37,53,21,8
48201453402,14000US48201453402,"Census Tract 4534.02, Harris County, Texas","Census Tract 4534.02, Harris County, Texas",tx,140,0,ACSSF,7104,,,,,48,201,,,,453402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8232,8857.996,0.929329788,8232,625,564,721,340,944,1107,1342,1057,923,414,161,34,8232,2705,1601,60,2302,0,1408,156,5038,1353,3685,2319,1162,362,49,17,2522,253,279,122,119,197,170,153,121,103,206,306,118,199,103,30,43
48201453403,14000US48201453403,"Census Tract 4534.03, Harris County, Texas","Census Tract 4534.03, Harris County, Texas",tx,140,0,ACSSF,7105,,,,,48,201,,,,453403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,15527.17,0.264053347,4100,384,371,261,72,482,844,448,473,386,196,142,41,4100,977,1783,27,654,0,556,103,2530,651,1879,1053,391,86,0,0,1546,309,169,120,193,77,124,76,128,54,35,109,58,44,0,9,41
48201453501,14000US48201453501,"Census Tract 4535.01, Harris County, Texas","Census Tract 4535.01, Harris County, Texas",tx,140,0,ACSSF,7106,,,,,48,201,,,,453501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6584,11335.25,0.580842846,6584,407,585,463,237,621,1011,934,874,858,356,166,72,6584,2024,1924,0,1426,0,958,252,4271,1166,3105,2223,961,230,64,44,2097,154,112,118,120,155,135,170,178,74,207,129,230,155,107,29,24
48201453502,14000US48201453502,"Census Tract 4535.02, Harris County, Texas","Census Tract 4535.02, Harris County, Texas",tx,140,0,ACSSF,7107,,,,,48,201,,,,453502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3807,7546.761,0.504454847,3807,168,447,381,138,551,386,588,489,381,188,58,32,3807,2123,1048,0,289,36,277,34,2122,546,1576,967,430,106,81,13,1077,21,0,74,114,93,70,87,49,110,111,101,18,95,37,76,21
48201453601,14000US48201453601,"Census Tract 4536.01, Harris County, Texas","Census Tract 4536.01, Harris County, Texas",tx,140,0,ACSSF,7108,,,,,48,201,,,,453601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312,5000.996,0.462307933,2312,209,125,122,144,369,419,273,264,175,170,35,7,2312,946,511,113,319,0,413,10,1343,475,868,461,157,32,7,7,703,43,52,7,166,66,32,30,20,11,49,90,93,32,12,0,0
48201453602,14000US48201453602,"Census Tract 4536.02, Harris County, Texas","Census Tract 4536.02, Harris County, Texas",tx,140,0,ACSSF,7109,,,,,48,201,,,,453602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8253,8353.941,0.987916932,8253,409,890,664,311,1006,1055,1239,1179,817,421,193,69,8253,3113,2078,0,1892,0,1142,28,4973,1875,3098,1761,467,161,28,17,2446,202,364,124,263,212,147,179,163,83,171,146,196,118,29,28,21
48201453700,14000US48201453700,"Census Tract 4537, Harris County, Texas","Census Tract 4537, Harris County, Texas",tx,140,0,ACSSF,7110,,,,,48,201,,,,453700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9373,10402.04,0.901073673,9373,758,653,799,317,1165,1567,1009,1153,1356,433,77,86,9373,2438,3352,0,1248,0,2312,23,5681,1655,4026,2145,679,221,79,26,2644,71,130,62,225,261,146,93,305,173,304,356,334,90,56,38,0
48201453800,14000US48201453800,"Census Tract 4538, Harris County, Texas","Census Tract 4538, Harris County, Texas",tx,140,0,ACSSF,7111,,,,,48,201,,,,453800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239,6053.289,0.700280465,4239,272,282,275,318,444,571,567,765,332,263,121,29,4239,1711,787,27,552,0,1093,69,2648,940,1708,1055,421,41,0,0,1067,62,76,115,59,64,47,20,0,41,140,130,167,85,41,0,20
48201453900,14000US48201453900,"Census Tract 4539, Harris County, Texas","Census Tract 4539, Harris County, Texas",tx,140,0,ACSSF,7112,,,,,48,201,,,,453900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10131,8049.978,1.258512781,10131,671,610,699,398,1239,1475,1349,1526,1323,631,160,50,10131,2779,2636,61,4002,0,464,189,6514,1733,4781,3043,1068,292,39,22,2950,212,131,237,143,106,244,221,113,129,283,391,312,143,62,157,66
48201454000,14000US48201454000,"Census Tract 4540, Harris County, Texas","Census Tract 4540, Harris County, Texas",tx,140,0,ACSSF,7113,,,,,48,201,,,,454000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5273,6562.89,0.803457004,5273,286,405,326,206,793,749,667,739,706,325,63,8,5273,2048,1608,0,1084,0,358,175,3257,519,2738,1696,689,226,58,35,1348,53,16,22,78,71,97,114,18,46,82,226,226,173,38,63,25
48201454100,14000US48201454100,"Census Tract 4541, Harris County, Texas","Census Tract 4541, Harris County, Texas",tx,140,0,ACSSF,7114,,,,,48,201,,,,454100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736,5584.525,0.668991517,3736,421,352,197,120,305,707,550,303,423,303,22,33,3736,1546,1219,0,645,37,260,29,2341,239,2102,1628,1064,358,69,48,1125,35,0,5,17,74,54,103,25,19,169,202,59,72,73,121,97
48201454200,14000US48201454200,"Census Tract 4542, Harris County, Texas","Census Tract 4542, Harris County, Texas",tx,140,0,ACSSF,7115,,,,,48,201,,,,454200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845,8578.945,0.56475474,4845,351,307,475,188,474,840,700,568,605,230,89,18,4845,2936,1497,23,223,0,158,8,3050,454,2596,1885,715,202,58,14,1232,9,45,24,10,11,64,91,55,28,108,239,182,56,146,76,88
48201454301,14000US48201454301,"Census Tract 4543.01, Harris County, Texas","Census Tract 4543.01, Harris County, Texas",tx,140,0,ACSSF,7116,,,,,48,201,,,,454301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12351,8096.058,1.525557261,12351,1167,659,1019,453,902,2341,2260,1391,1109,642,224,184,12351,4560,5200,5,1588,0,428,570,8151,1009,7142,4656,2446,966,468,189,4449,289,224,234,297,275,339,292,122,188,396,739,328,352,140,217,17
48201454302,14000US48201454302,"Census Tract 4543.02, Harris County, Texas","Census Tract 4543.02, Harris County, Texas",tx,140,0,ACSSF,7117,,,,,48,201,,,,454302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6859,6458.894,1.061946619,6859,575,426,187,169,857,1076,940,925,960,497,195,52,6859,4243,1158,0,1126,0,61,271,4645,720,3925,2541,1304,506,59,0,2372,110,114,136,134,146,146,112,124,125,337,434,181,103,28,78,64
48201454400,14000US48201454400,"Census Tract 4544, Harris County, Texas","Census Tract 4544, Harris County, Texas",tx,140,0,ACSSF,7118,,,,,48,201,,,,454400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,42.50161,12.65834359,538,36,44,26,3,54,118,136,59,24,28,5,5,538,381,0,0,130,0,16,11,375,9,366,349,247,95,44,39,281,4,5,0,8,2,12,22,12,7,29,10,44,29,23,42,32
48201454501,14000US48201454501,"Census Tract 4545.01, Harris County, Texas","Census Tract 4545.01, Harris County, Texas",tx,140,0,ACSSF,7119,,,,,48,201,,,,454501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8583,1947.304,4.407631232,8583,392,563,867,572,494,448,981,1902,1523,619,149,73,8583,6610,129,0,1522,0,106,216,5695,72,5623,5195,4109,1688,481,291,2851,62,16,16,11,8,19,63,33,14,118,202,275,157,215,401,1241
48201454502,14000US48201454502,"Census Tract 4545.02, Harris County, Texas","Census Tract 4545.02, Harris County, Texas",tx,140,0,ACSSF,7120,,,,,48,201,,,,454502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666,918.6769,2.901999546,2666,157,196,276,231,116,208,489,541,275,100,62,15,2666,1649,110,0,805,0,39,63,1690,48,1642,1514,1199,500,97,51,810,36,10,9,12,10,9,5,5,6,12,12,58,66,97,114,349
48201454600,14000US48201454600,"Census Tract 4546, Harris County, Texas","Census Tract 4546, Harris County, Texas",tx,140,0,ACSSF,7121,,,,,48,201,,,,454600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4951,3829.958,1.292703287,4951,222,410,248,155,515,1289,521,431,476,310,114,260,4951,3823,120,0,445,0,418,145,3401,227,3174,2546,1295,327,63,49,2048,67,38,76,18,167,91,110,130,144,109,261,303,103,69,124,238
